geo_code,bus_stops_per_km2
E01000357,13.226631530917663
E01000358,6.770230710806984
E01000359,23.72009684117774
E01000360,18.6032748173341
E01000361,4.3232584544355515
E01000362,27.035935805743915
E01000363,16.918404203074036
E01000364,9.653203336762783
E01000365,17.82046907427542
E01000366,0.0
E01000367,12.967616121910854
E01000368,0.0
E01000369,8.213163967097042
E01000370,16.635028176364038
E01000371,0.0
E01000372,22.769862858202575
E01000373,0.0
E01000374,10.599128402662691
E01000375,7.666778963008892
E01000376,7.423229720204598
E01000377,9.620200282982678
E01000379,17.19154629862879
E01000380,8.892161245708698
E01000381,2.5619908888440586
E01000382,8.773002808296468
E01000383,4.203301551701126
E01000384,11.00906362311178
E01000385,8.030856931618175
E01000386,14.009246152945984
E01000387,9.865063380956297
E01000388,0.0
E01000389,15.334617366944228
E01000390,18.388444006468852
E01000391,1.7763205390531243
E01000392,36.96058189384354
E01000393,0.0
E01000394,16.4876473225805
E01000395,0.0
E01000396,16.06177526173901
E01000398,11.233995451807417
E01000399,20.846126383007086
E01000400,17.84605432590103
E01000401,4.576299771959173
E01000402,16.591458632002453
E01000403,36.8616643996955
E01000404,26.456038878724154
E01000405,8.252112632895907
E01000406,11.40172682497134
E01000407,23.659016577734025
E01000408,7.469106069647363
E01000409,23.3678984763833
E01000410,21.42014529267575
E01000411,5.605698768953749
E01000412,21.579550393692873
E01000413,3.992698175862219
E01000414,35.97473541936444
E01000415,14.857627026286744
E01000416,26.835555253527268
E01000417,15.994392796831736
E01000418,17.111770087144965
E01000419,9.19962007827955
E01000420,10.891028348606772
E01000421,14.705483365503273
E01000422,28.25853103594044
E01000423,12.216312530328883
E01000424,14.929058556392217
E01000425,12.126525853405216
E01000426,39.77580554299341
E01000427,8.322636480605365
E01000428,14.166182533255538
E01000429,7.921189124769341
E01000430,3.0619699274653285
E01000431,15.273746343796143
E01000433,39.49649798083912
E01000434,3.569488170032137
E01000435,10.418518787412092
E01000436,12.360825287965183
E01000437,11.945162365478472
E01000438,0.0
E01000439,31.344652915158566
E01000440,13.39174641959711
E01000441,3.8445297213939553
E01000442,23.59935825155834
E01000443,18.62525471280694
E01000444,6.076508583685302
E01000445,8.863196518246527
E01000446,4.669985352202171
E01000447,8.12501969336888
E01000448,17.45524306471325
E01000449,4.968056381857326
E01000450,10.983053772799577
E01000451,42.24657323064292
E01000452,0.0
E01000453,0.0
E01000454,24.539370773699016
E01000455,12.463534954730532
E01000456,16.070449826930663
